DRR015822	DRR015824	0.7553191489361702	468	376	467	372	935	656	
DRR015822	ERR1945610	0.8028169014084507	468	376	510	426	978	718	
DRR015822	ERR2008114	0.7972972972972973	468	376	525	444	993	730	
DRR015822	ERR2486636	0.8019323671497585	468	376	501	414	969	708	
DRR015822	ERR2486638	0.7961165048543689	468	376	495	412	963	704	
DRR015822	ERR2486677	0.8	468	376	495	410	963	704	
DRR015822	ERR2486680	0.8076923076923077	468	376	501	416	969	712	
DRR015822	ERR2486703	0.8	468	376	501	420	969	712	
DRR015822	ERR2486706	0.8019323671497585	468	376	499	414	967	708	
DRR015822	ERR2486711	0.8146341463414634	468	376	495	410	963	710	
DRR015822	ERR2486712	0.8086124401913876	468	376	501	418	969	714	
DRR015822	ERR2486732	0.8038277511961722	468	376	501	418	969	712	
DRR015822	ERR2503944	0.7894736842105263	468	376	495	418	963	706	
DRR015822	ERR2710624	0.812206572769953	468	376	518	426	986	722	
DRR015822	ERR2710630	0.8202764976958525	468	376	520	434	988	732	
DRR015822	ERR2710638	0.8073394495412844	468	376	519	436	987	728	
DRR015822	ERR2710640	0.8202764976958525	468	376	519	434	987	732	
DRR015822	ERR2710650	0.8194444444444444	468	376	518	432	986	730	
DRR015822	ERR2710664	0.827906976744186	468	376	519	430	987	732	
DRR015822	ERR2710669	0.827906976744186	468	376	518	430	986	732	
DRR015822	ERR2710674	0.817351598173516	468	376	524	438	992	734	
DRR015822	ERR2710680	0.815668202764977	468	376	520	434	988	730	
DRR015822	ERR2710688	0.8177570093457944	468	376	518	428	986	726	
DRR015822	ERR2710691	0.8232558139534883	468	376	521	430	989	730	
DRR015822	ERR2710696	0.8240740740740741	468	376	520	432	988	732	
DRR015822	ERR2710700	0.8202764976958525	468	376	521	434	989	732	
DRR015822	ERR2710708	0.8232558139534883	468	376	519	430	987	730	
DRR015822	ERR2710711	0.822429906542056	468	376	519	428	987	728	
DRR015822	ERR2710714	0.813953488372093	468	376	519	430	987	726	
DRR015822	ERR2710732	0.8186046511627907	468	376	520	430	988	728	
DRR015822	ERR2710733	0.8194444444444444	468	376	519	432	987	730	
DRR015822	ERR2710736	0.8186046511627907	468	376	519	430	987	728	
DRR015822	ERR2710748	0.8271028037383178	468	376	519	428	987	730	
DRR015822	ERR2710753	0.8215962441314554	468	376	519	426	987	726	
